game_id,opening_eco,opening_name,opening_moves,opening_description,white_rating,black_rating,result,time_control,created_at
sample_5742,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2067,2026,draw,rapid,2024-01-01
sample_5743,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2019,2121,black,rapid,2024-01-01
sample_5744,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2028,2197,draw,rapid,2024-01-01
sample_5745,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2190,2101,draw,rapid,2024-01-01
sample_5746,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2079,2123,white,rapid,2024-01-01
sample_5747,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2047,2011,white,rapid,2024-01-01
sample_5748,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2191,2062,white,rapid,2024-01-01
sample_5749,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2198,2148,black,rapid,2024-01-01
sample_5750,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2094,2125,draw,rapid,2024-01-01
sample_5751,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2072,2116,draw,rapid,2024-01-01
sample_5752,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2198,2183,draw,rapid,2024-01-01
sample_5753,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2131,2095,white,rapid,2024-01-01
sample_5754,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2025,2026,white,rapid,2024-01-01
sample_5755,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2046,2170,white,rapid,2024-01-01
sample_5756,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2087,2141,draw,rapid,2024-01-01
sample_5757,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2150,2018,white,rapid,2024-01-01
sample_5758,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2007,2025,draw,rapid,2024-01-01
sample_5759,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2071,2041,black,rapid,2024-01-01
sample_5760,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2016,2104,white,rapid,2024-01-01
sample_5761,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2195,2107,white,rapid,2024-01-01
sample_5762,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2021,2082,draw,rapid,2024-01-01
sample_5763,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2096,2096,white,rapid,2024-01-01
sample_5764,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2150,2163,black,rapid,2024-01-01
sample_5765,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2026,2182,black,rapid,2024-01-01
sample_5766,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2056,2176,white,rapid,2024-01-01
sample_5767,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2088,2167,white,rapid,2024-01-01
sample_5768,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2182,2041,white,rapid,2024-01-01
sample_5769,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2157,2180,white,rapid,2024-01-01
sample_5770,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2193,2183,white,rapid,2024-01-01
sample_5771,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2013,2179,white,rapid,2024-01-01
sample_5772,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2103,2033,draw,rapid,2024-01-01
sample_5773,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2012,2120,white,rapid,2024-01-01
sample_5774,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2019,2084,white,rapid,2024-01-01
sample_5775,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2018,2123,black,rapid,2024-01-01
sample_5776,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2154,2069,black,rapid,2024-01-01
sample_5777,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2184,2158,white,rapid,2024-01-01
sample_5778,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2005,2146,white,rapid,2024-01-01
sample_5779,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2143,2002,draw,rapid,2024-01-01
sample_5780,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2057,2018,black,rapid,2024-01-01
sample_5781,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2177,2191,draw,rapid,2024-01-01
sample_5782,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2125,2153,white,rapid,2024-01-01
sample_5783,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2044,2140,black,rapid,2024-01-01
sample_5784,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2097,2095,white,rapid,2024-01-01
sample_5785,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2025,2182,white,rapid,2024-01-01
sample_5786,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2179,2086,draw,rapid,2024-01-01
sample_5787,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2183,2165,white,rapid,2024-01-01
sample_5788,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2131,2151,draw,rapid,2024-01-01
sample_5789,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2186,2199,white,rapid,2024-01-01
sample_5790,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2142,2050,white,rapid,2024-01-01
sample_5791,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2017,2139,draw,rapid,2024-01-01
sample_5792,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2026,2011,draw,rapid,2024-01-01
sample_5793,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2041,2130,draw,rapid,2024-01-01
sample_5794,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2195,2059,draw,rapid,2024-01-01
sample_5795,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2103,2071,draw,rapid,2024-01-01
sample_5796,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2093,2027,white,rapid,2024-01-01
sample_5797,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2046,2124,draw,rapid,2024-01-01
sample_5798,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2127,2030,black,rapid,2024-01-01
sample_5799,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2156,2198,draw,rapid,2024-01-01
sample_5800,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2006,2014,white,rapid,2024-01-01
sample_5801,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2155,2194,draw,rapid,2024-01-01
sample_5802,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2094,2070,white,rapid,2024-01-01
sample_5803,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2102,2046,draw,rapid,2024-01-01
sample_5804,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2159,2020,draw,rapid,2024-01-01
sample_5805,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2041,2116,draw,rapid,2024-01-01
sample_5806,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2193,2110,draw,rapid,2024-01-01
sample_5807,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2177,2191,black,rapid,2024-01-01
sample_5808,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2065,2016,white,rapid,2024-01-01
sample_5809,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2176,2097,white,rapid,2024-01-01
sample_5810,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2160,2189,black,rapid,2024-01-01
sample_5811,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2198,2130,white,rapid,2024-01-01
sample_5812,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2190,2147,white,rapid,2024-01-01
sample_5813,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2056,2055,draw,rapid,2024-01-01
sample_5814,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2030,2045,white,rapid,2024-01-01
sample_5815,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2123,2150,draw,rapid,2024-01-01
sample_5816,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2158,2185,draw,rapid,2024-01-01
sample_5817,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2199,2016,black,rapid,2024-01-01
sample_5818,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2047,2116,white,rapid,2024-01-01
sample_5819,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2113,2136,black,rapid,2024-01-01
sample_5820,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2100,2190,white,rapid,2024-01-01
sample_5821,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2189,2056,draw,rapid,2024-01-01
sample_5822,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2034,2141,draw,rapid,2024-01-01
sample_5823,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2078,2119,white,rapid,2024-01-01
sample_5824,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2148,2150,black,rapid,2024-01-01
sample_5825,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2364,2359,white,rapid,2024-01-01
sample_5826,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2248,2286,black,rapid,2024-01-01
sample_5827,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2216,2378,white,rapid,2024-01-01
sample_5828,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2353,2250,black,rapid,2024-01-01
sample_5829,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2303,2393,black,rapid,2024-01-01
sample_5830,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2348,2294,draw,rapid,2024-01-01
sample_5831,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2288,2211,white,rapid,2024-01-01
sample_5832,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2355,2295,white,rapid,2024-01-01
sample_5833,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2313,2264,white,rapid,2024-01-01
sample_5834,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2322,2269,draw,rapid,2024-01-01
sample_5835,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2345,2277,white,rapid,2024-01-01
sample_5836,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2319,2331,white,rapid,2024-01-01
sample_5837,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2216,2273,white,rapid,2024-01-01
sample_5838,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2213,2331,white,rapid,2024-01-01
sample_5839,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2260,2395,black,rapid,2024-01-01
sample_5840,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2351,2276,white,rapid,2024-01-01
sample_5841,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2253,2302,black,rapid,2024-01-01
sample_5842,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2319,2302,white,rapid,2024-01-01
sample_5843,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2200,2339,white,rapid,2024-01-01
sample_5844,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2297,2314,white,rapid,2024-01-01
sample_5845,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2386,2236,draw,rapid,2024-01-01
sample_5846,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2295,2296,draw,rapid,2024-01-01
sample_5847,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2210,2255,white,rapid,2024-01-01
sample_5848,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2396,2372,white,rapid,2024-01-01
sample_5849,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2393,2297,draw,rapid,2024-01-01
sample_5850,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2250,2316,white,rapid,2024-01-01
sample_5851,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2284,2223,black,rapid,2024-01-01
sample_5852,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2356,2318,draw,rapid,2024-01-01
sample_5853,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2266,2393,black,rapid,2024-01-01
sample_5854,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2391,2367,white,rapid,2024-01-01
sample_5855,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2385,2261,white,rapid,2024-01-01
sample_5856,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2263,2221,white,rapid,2024-01-01
sample_5857,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2370,2394,white,rapid,2024-01-01
sample_5858,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2375,2374,black,rapid,2024-01-01
sample_5859,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2244,2398,white,rapid,2024-01-01
sample_5860,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2204,2283,white,rapid,2024-01-01
sample_5861,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2236,2350,white,rapid,2024-01-01
sample_5862,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2347,2201,white,rapid,2024-01-01
sample_5863,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2237,2312,white,rapid,2024-01-01
sample_5864,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2328,2392,white,rapid,2024-01-01
sample_5865,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2289,2327,white,rapid,2024-01-01
sample_5866,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2346,2224,black,rapid,2024-01-01
sample_5867,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2265,2354,draw,rapid,2024-01-01
sample_5868,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2282,2244,white,rapid,2024-01-01
sample_5869,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2310,2211,draw,rapid,2024-01-01
sample_5870,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2269,2360,black,rapid,2024-01-01
sample_5871,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2399,2324,draw,rapid,2024-01-01
sample_5872,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2354,2295,white,rapid,2024-01-01
sample_5873,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2225,2295,draw,rapid,2024-01-01
sample_5874,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2279,2363,white,rapid,2024-01-01
sample_5875,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2261,2304,draw,rapid,2024-01-01
sample_5876,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2394,2372,white,rapid,2024-01-01
sample_5877,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2288,2230,black,rapid,2024-01-01
sample_5878,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2329,2393,white,rapid,2024-01-01
sample_5879,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2210,2217,draw,rapid,2024-01-01
sample_5880,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2214,2285,draw,rapid,2024-01-01
sample_5881,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2298,2364,draw,rapid,2024-01-01
sample_5882,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2260,2201,white,rapid,2024-01-01
sample_5883,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2327,2304,white,rapid,2024-01-01
sample_5884,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2237,2302,white,rapid,2024-01-01
sample_5885,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2387,2359,draw,rapid,2024-01-01
sample_5886,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2205,2303,black,rapid,2024-01-01
sample_5887,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2376,2292,black,rapid,2024-01-01
sample_5888,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2288,2294,draw,rapid,2024-01-01
sample_5889,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2348,2283,white,rapid,2024-01-01
sample_5890,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2239,2230,draw,rapid,2024-01-01
sample_5891,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2281,2236,black,rapid,2024-01-01
sample_5892,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2210,2265,black,rapid,2024-01-01
sample_5893,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2256,2346,draw,rapid,2024-01-01
sample_5894,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2236,2364,draw,rapid,2024-01-01
sample_5895,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2306,2394,white,rapid,2024-01-01
sample_5896,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2268,2224,white,rapid,2024-01-01
sample_5897,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2354,2392,white,rapid,2024-01-01
sample_5898,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2311,2331,black,rapid,2024-01-01
sample_5899,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2219,2235,draw,rapid,2024-01-01
sample_5900,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2356,2324,black,rapid,2024-01-01
sample_5901,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2239,2339,white,rapid,2024-01-01
sample_5902,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2315,2303,black,rapid,2024-01-01
sample_5903,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2358,2387,white,rapid,2024-01-01
sample_5904,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2378,2206,white,rapid,2024-01-01
sample_5905,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2390,2348,white,rapid,2024-01-01
sample_5906,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2219,2379,black,rapid,2024-01-01
sample_5907,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2333,2309,draw,rapid,2024-01-01
sample_5908,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2353,2214,draw,rapid,2024-01-01
sample_5909,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2244,2295,black,rapid,2024-01-01
sample_5910,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2201,2356,white,rapid,2024-01-01
sample_5911,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2401,2423,black,rapid,2024-01-01
sample_5912,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2527,2490,draw,rapid,2024-01-01
sample_5913,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2511,2528,draw,rapid,2024-01-01
sample_5914,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2591,2533,draw,rapid,2024-01-01
sample_5915,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2536,2584,black,rapid,2024-01-01
sample_5916,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2450,2595,draw,rapid,2024-01-01
sample_5917,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2593,2473,white,rapid,2024-01-01
sample_5918,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2543,2550,white,rapid,2024-01-01
sample_5919,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2538,2491,white,rapid,2024-01-01
sample_5920,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2583,2536,white,rapid,2024-01-01
sample_5921,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2592,2493,white,rapid,2024-01-01
sample_5922,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2477,2535,draw,rapid,2024-01-01
sample_5923,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2475,2428,white,rapid,2024-01-01
sample_5924,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2406,2463,draw,rapid,2024-01-01
sample_5925,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2506,2560,black,rapid,2024-01-01
sample_5926,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2454,2561,black,rapid,2024-01-01
sample_5927,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2457,2408,white,rapid,2024-01-01
sample_5928,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2493,2510,white,rapid,2024-01-01
sample_5929,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2560,2439,white,rapid,2024-01-01
sample_5930,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2442,2458,draw,rapid,2024-01-01
sample_5931,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2434,2418,white,rapid,2024-01-01
sample_5932,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2411,2574,white,rapid,2024-01-01
sample_5933,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2517,2533,draw,rapid,2024-01-01
sample_5934,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2409,2511,draw,rapid,2024-01-01
sample_5935,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2501,2472,draw,rapid,2024-01-01
sample_5936,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2401,2465,black,rapid,2024-01-01
sample_5937,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2574,2451,black,rapid,2024-01-01
sample_5938,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2597,2574,draw,rapid,2024-01-01
sample_5939,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2576,2442,white,rapid,2024-01-01
sample_5940,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2530,2414,draw,rapid,2024-01-01
sample_5941,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2569,2598,white,rapid,2024-01-01
sample_5942,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2551,2401,black,rapid,2024-01-01
sample_5943,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2580,2499,white,rapid,2024-01-01
sample_5944,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2568,2504,white,rapid,2024-01-01
sample_5945,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2538,2514,white,rapid,2024-01-01
sample_5946,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2558,2426,white,rapid,2024-01-01
sample_5947,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2532,2516,white,rapid,2024-01-01
sample_5948,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2488,2514,white,rapid,2024-01-01
sample_5949,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2475,2595,black,rapid,2024-01-01
sample_5950,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2528,2587,black,rapid,2024-01-01
sample_5951,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2594,2459,black,rapid,2024-01-01
sample_5952,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2574,2520,white,rapid,2024-01-01
sample_5953,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2571,2472,draw,rapid,2024-01-01
sample_5954,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2492,2587,white,rapid,2024-01-01
sample_5955,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2426,2571,draw,rapid,2024-01-01
sample_5956,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2552,2569,white,rapid,2024-01-01
sample_5957,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2580,2442,draw,rapid,2024-01-01
sample_5958,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2431,2528,white,rapid,2024-01-01
sample_5959,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2579,2533,white,rapid,2024-01-01
sample_5960,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2443,2599,white,rapid,2024-01-01
sample_5961,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2507,2425,draw,rapid,2024-01-01
sample_5962,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2412,2482,draw,rapid,2024-01-01
sample_5963,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2418,2548,black,rapid,2024-01-01
sample_5964,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2581,2483,white,rapid,2024-01-01
sample_5965,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2473,2404,draw,rapid,2024-01-01
sample_5966,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2592,2569,draw,rapid,2024-01-01
sample_5967,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2571,2543,draw,rapid,2024-01-01
sample_5968,A40,Queen's Pawn Opening,1. d4,Flexible start allowing various pawn structures,2440,2559,white,rapid,2024-01-01
sample_5969,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1342,1353,white,rapid,2024-01-01
sample_5970,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1219,1363,white,rapid,2024-01-01
sample_5971,C40,King's Knight Opening,1. e4 e5 2. Nf3,"Developing naturally, maintaining flexibility",1341,1357,draw,rapid,2024-01-01
